customer_id,customer_name,region,segment,account_manager,credit_terms,onboarding_date,primary_contact_email,billing_address_line1,billing_address_city,billing_address_state,billing_address_zip,industry_code,source_system,created_at
CUST-01049,Customer Account 01049 Inc,South,Enterprise,AM-007,Prepaid,2017-09-16,contact01049@customer01049.example.com,783 Commerce St,South City 28,XX,41875,CON,CRM-Legacy,2023-01-28
CUST-01050,Customer Account 01050 Inc,South,Mid-Market,AM-045,Net45,2018-07-26,contact01050@customer01050.example.com,6894 Commerce St,South City 1,XX,23219,CON,CRM-Legacy,2018-05-19
CUST-01051,Customer Account 01051 Inc,West,SMB,AM-015,Net30,2017-06-06,contact01051@customer01051.example.com,9082 Commerce St,West City 2,XX,53798,LOG,CRM-NextGen,2018-07-07
CUST-01052,Customer Account 01052 Inc,North,Enterprise,AM-024,Net60,2019-04-27,contact01052@customer01052.example.com,3325 Commerce St,North City 38,XX,90430,CON,CRM-NextGen,2019-11-22
CUST-01053,Customer Account 01053 Inc,North,Mid-Market,AM-019,Net45,2021-01-07,contact01053@customer01053.example.com,3613 Commerce St,North City 10,XX,73900,RTL,CRM-Legacy,2021-09-19
CUST-01054,Customer Account 01054 Inc,East,SMB,AM-052,Net60,2022-11-29,contact01054@customer01054.example.com,1774 Commerce St,East City 21,XX,95006,AGR,CRM-NextGen,2023-08-11
CUST-01055,Customer Account 01055 Inc,South,Mid-Market,AM-002,Net30,2017-09-04,contact01055@customer01055.example.com,812 Commerce St,South City 39,XX,86292,LOG,CRM-Legacy,2022-08-03
CUST-01056,Customer Account 01056 Inc,East,SMB,AM-018,Net45,2016-03-28,contact01056@customer01056.example.com,8439 Commerce St,East City 8,XX,26431,CON,Manual-Import,2022-07-07
CUST-01057,Customer Account 01057 Inc,Central,Mid-Market,AM-053,Net60,2019-03-18,contact01057@customer01057.example.com,7187 Commerce St,Central City 18,XX,50625,MFG,CRM-NextGen,2023-02-04
CUST-01058,Customer Account 01058 Inc,Central,Enterprise,AM-020,Net60,2019-05-12,contact01058@customer01058.example.com,9273 Commerce St,Central City 28,XX,16597,LOG,Manual-Import,2017-10-08
CUST-01059,Customer Account 01059 Inc,South,SMB,AM-011,Prepaid,2020-07-10,contact01059@customer01059.example.com,3685 Commerce St,South City 15,XX,96124,RTL,Manual-Import,2024-03-04
CUST-01060,Customer Account 01060 Inc,Central,Mid-Market,AM-043,Prepaid,2016-09-30,contact01060@customer01060.example.com,236 Commerce St,Central City 8,XX,64803,RTL,CRM-NextGen,2016-11-29
CUST-01061,Customer Account 01061 Inc,West,Enterprise,AM-014,Prepaid,2019-02-07,contact01061@customer01061.example.com,6086 Commerce St,West City 19,XX,63576,TEC,CRM-Legacy,2022-10-23
CUST-01062,Customer Account 01062 Inc,West,SMB,AM-015,Net45,2023-06-17,contact01062@customer01062.example.com,7681 Commerce St,West City 38,XX,69390,RTL,CRM-Legacy,2018-01-07
CUST-01063,Customer Account 01063 Inc,East,Enterprise,AM-037,Net60,2016-09-13,contact01063@customer01063.example.com,4865 Commerce St,East City 3,XX,43649,CON,Manual-Import,2022-08-11
CUST-01064,Customer Account 01064 Inc,East,SMB,AM-016,Prepaid,2022-07-03,contact01064@customer01064.example.com,7800 Commerce St,East City 4,XX,61530,HLC,CRM-Legacy,2016-07-23
CUST-01065,Customer Account 01065 Inc,South,SMB,AM-054,Net30,2021-08-21,contact01065@customer01065.example.com,1355 Commerce St,South City 27,XX,13030,RTL,CRM-Legacy,2023-09-01
CUST-01066,Customer Account 01066 Inc,East,SMB,AM-055,Net45,2019-11-07,contact01066@customer01066.example.com,8744 Commerce St,East City 2,XX,94974,MFG,CRM-NextGen,2017-02-18
CUST-01067,Customer Account 01067 Inc,East,SMB,AM-036,Prepaid,2023-10-16,contact01067@customer01067.example.com,4550 Commerce St,East City 7,XX,24011,RTL,CRM-NextGen,2016-06-11
CUST-01068,Customer Account 01068 Inc,Central,SMB,AM-059,Net60,2019-12-13,contact01068@customer01068.example.com,7372 Commerce St,Central City 23,XX,39131,TEC,CRM-Legacy,2018-02-02
CUST-01069,Customer Account 01069 Inc,Central,Mid-Market,AM-011,Net45,2018-01-11,contact01069@customer01069.example.com,5730 Commerce St,Central City 22,XX,65585,HLC,CRM-NextGen,2021-12-26
CUST-01070,Customer Account 01070 Inc,West,Mid-Market,AM-034,Net60,2023-10-24,contact01070@customer01070.example.com,3832 Commerce St,West City 13,XX,77488,CON,CRM-NextGen,2016-01-01
CUST-01071,Customer Account 01071 Inc,West,Mid-Market,AM-044,Net60,2017-09-17,contact01071@customer01071.example.com,4650 Commerce St,West City 1,XX,55064,CON,Manual-Import,2021-06-11
CUST-01072,Customer Account 01072 Inc,Central,Mid-Market,AM-040,Net60,2021-04-01,contact01072@customer01072.example.com,5767 Commerce St,Central City 23,XX,80366,RTL,CRM-Legacy,2020-04-05
CUST-01073,Customer Account 01073 Inc,West,SMB,AM-031,Net60,2019-07-24,contact01073@customer01073.example.com,8792 Commerce St,West City 18,XX,24535,LOG,CRM-NextGen,2023-05-07
CUST-01074,Customer Account 01074 Inc,East,SMB,AM-015,Prepaid,2017-02-17,contact01074@customer01074.example.com,9871 Commerce St,East City 34,XX,68293,RTL,CRM-NextGen,2019-06-30
CUST-01075,Customer Account 01075 Inc,North,Enterprise,AM-059,Net45,2022-11-24,contact01075@customer01075.example.com,4477 Commerce St,North City 20,XX,22822,MFG,Manual-Import,2023-10-28
CUST-01076,Customer Account 01076 Inc,North,SMB,AM-033,Net60,2023-02-20,contact01076@customer01076.example.com,1296 Commerce St,North City 1,XX,51840,RTL,Manual-Import,2018-10-07
CUST-01077,Customer Account 01077 Inc,East,Enterprise,AM-032,Net60,2019-03-12,contact01077@customer01077.example.com,456 Commerce St,East City 32,XX,92257,RTL,Manual-Import,2021-10-04
CUST-01078,Customer Account 01078 Inc,West,Enterprise,AM-028,Net30,2017-06-16,contact01078@customer01078.example.com,5325 Commerce St,West City 6,XX,71793,CON,CRM-NextGen,2016-09-18
CUST-01079,Customer Account 01079 Inc,East,SMB,AM-049,Net45,2016-08-28,contact01079@customer01079.example.com,6534 Commerce St,East City 35,XX,89525,LOG,CRM-Legacy,2016-05-10
CUST-01080,Customer Account 01080 Inc,East,Mid-Market,AM-057,Net45,2021-06-17,contact01080@customer01080.example.com,9143 Commerce St,East City 7,XX,97808,AGR,CRM-Legacy,2022-11-30
CUST-01081,Customer Account 01081 Inc,West,SMB,AM-058,Net30,2016-08-15,contact01081@customer01081.example.com,4531 Commerce St,West City 26,XX,25022,RTL,CRM-NextGen,2017-01-11
CUST-01082,Customer Account 01082 Inc,North,SMB,AM-009,Net60,2021-08-12,contact01082@customer01082.example.com,1457 Commerce St,North City 2,XX,43928,LOG,CRM-NextGen,2022-08-20
CUST-01083,Customer Account 01083 Inc,South,Mid-Market,AM-019,Net60,2021-12-19,contact01083@customer01083.example.com,7297 Commerce St,South City 27,XX,82847,TEC,CRM-Legacy,2020-03-17
CUST-01084,Customer Account 01084 Inc,South,Mid-Market,AM-003,Net60,2018-10-17,contact01084@customer01084.example.com,7281 Commerce St,South City 12,XX,68281,RTL,Manual-Import,2021-04-30
CUST-01085,Customer Account 01085 Inc,East,Mid-Market,AM-026,Prepaid,2017-04-22,contact01085@customer01085.example.com,8219 Commerce St,East City 38,XX,31833,RTL,Manual-Import,2019-05-03
CUST-01086,Customer Account 01086 Inc,West,SMB,AM-012,Prepaid,2019-08-01,contact01086@customer01086.example.com,843 Commerce St,West City 17,XX,67861,LOG,Manual-Import,2022-03-28
CUST-01087,Customer Account 01087 Inc,North,Mid-Market,AM-031,Prepaid,2023-11-19,contact01087@customer01087.example.com,2181 Commerce St,North City 38,XX,86184,CON,CRM-NextGen,2022-03-30
CUST-01088,Customer Account 01088 Inc,East,SMB,AM-054,Net45,2016-09-03,contact01088@customer01088.example.com,4970 Commerce St,East City 39,XX,68953,CON,CRM-NextGen,2020-11-13
CUST-01089,Customer Account 01089 Inc,North,Mid-Market,AM-025,Net60,2022-08-09,contact01089@customer01089.example.com,2313 Commerce St,North City 26,XX,30382,RTL,Manual-Import,2021-01-03
CUST-01090,Customer Account 01090 Inc,North,Mid-Market,AM-009,Net30,2020-10-16,contact01090@customer01090.example.com,4393 Commerce St,North City 25,XX,28674,RTL,CRM-Legacy,2016-10-13
CUST-01091,Customer Account 01091 Inc,North,Mid-Market,AM-016,Net45,2023-08-27,contact01091@customer01091.example.com,7633 Commerce St,North City 31,XX,90869,AGR,Manual-Import,2018-09-17
CUST-01092,Customer Account 01092 Inc,Central,SMB,AM-007,Net30,2020-02-11,contact01092@customer01092.example.com,3471 Commerce St,Central City 4,XX,31233,TEC,CRM-NextGen,2021-07-19
CUST-01093,Customer Account 01093 Inc,North,Enterprise,AM-019,Net45,2021-02-07,contact01093@customer01093.example.com,3770 Commerce St,North City 2,XX,29796,TEC,CRM-NextGen,2022-10-10
CUST-01094,Customer Account 01094 Inc,East,Mid-Market,AM-059,Net30,2016-03-01,contact01094@customer01094.example.com,9246 Commerce St,East City 20,XX,69382,RTL,CRM-Legacy,2023-05-02
CUST-01095,Customer Account 01095 Inc,West,Mid-Market,AM-042,Net45,2022-04-05,contact01095@customer01095.example.com,2349 Commerce St,West City 14,XX,37669,TEC,Manual-Import,2023-07-31
CUST-01096,Customer Account 01096 Inc,East,Mid-Market,AM-012,Net45,2023-04-10,contact01096@customer01096.example.com,2706 Commerce St,East City 19,XX,92508,HLC,CRM-NextGen,2016-04-21
CUST-01097,Customer Account 01097 Inc,Central,Mid-Market,AM-025,Net45,2019-05-03,contact01097@customer01097.example.com,275 Commerce St,Central City 11,XX,44258,HLC,CRM-Legacy,2021-04-11
CUST-01098,Customer Account 01098 Inc,Central,Mid-Market,AM-053,Net45,2021-04-22,contact01098@customer01098.example.com,1410 Commerce St,Central City 32,XX,58147,RTL,CRM-NextGen,2018-06-22
CUST-01099,Customer Account 01099 Inc,South,Mid-Market,AM-003,Net45,2024-03-15,contact01099@customer01099.example.com,2699 Commerce St,South City 13,XX,92367,LOG,CRM-Legacy,2016-09-14
CUST-01100,Customer Account 01100 Inc,North,Mid-Market,AM-028,Net30,2017-08-27,contact01100@customer01100.example.com,6183 Commerce St,North City 15,XX,21119,CON,CRM-NextGen,2020-01-10
CUST-01101,Customer Account 01101 Inc,Central,SMB,AM-050,Net30,2019-12-16,contact01101@customer01101.example.com,9025 Commerce St,Central City 39,XX,12031,MFG,CRM-Legacy,2018-04-09
CUST-01102,Customer Account 01102 Inc,South,Mid-Market,AM-025,Prepaid,2020-06-25,contact01102@customer01102.example.com,3385 Commerce St,South City 23,XX,65838,LOG,Manual-Import,2018-04-12
CUST-01103,Customer Account 01103 Inc,Central,Mid-Market,AM-049,Net30,2020-01-11,contact01103@customer01103.example.com,542 Commerce St,Central City 12,XX,62927,HLC,CRM-Legacy,2019-03-11
CUST-01104,Customer Account 01104 Inc,East,Mid-Market,AM-046,Net30,2017-04-06,contact01104@customer01104.example.com,1307 Commerce St,East City 30,XX,92756,CON,CRM-NextGen,2023-10-18
CUST-01105,Customer Account 01105 Inc,East,SMB,AM-032,Net45,2019-12-08,contact01105@customer01105.example.com,3247 Commerce St,East City 27,XX,70511,TEC,Manual-Import,2017-02-17
CUST-01106,Customer Account 01106 Inc,East,SMB,AM-059,Prepaid,2020-12-30,contact01106@customer01106.example.com,6659 Commerce St,East City 19,XX,84359,CON,CRM-NextGen,2017-01-15
CUST-01107,Customer Account 01107 Inc,Central,Enterprise,AM-020,Net30,2017-01-13,contact01107@customer01107.example.com,1064 Commerce St,Central City 1,XX,36523,AGR,Manual-Import,2017-11-12
CUST-01108,Customer Account 01108 Inc,East,SMB,AM-050,Net45,2017-05-20,contact01108@customer01108.example.com,1517 Commerce St,East City 28,XX,12364,TEC,CRM-NextGen,2023-07-19
CUST-01109,Customer Account 01109 Inc,Central,Mid-Market,AM-029,Prepaid,2018-06-02,contact01109@customer01109.example.com,7468 Commerce St,Central City 36,XX,25451,RTL,CRM-NextGen,2022-10-19
CUST-01110,Customer Account 01110 Inc,West,Mid-Market,AM-012,Prepaid,2019-09-15,contact01110@customer01110.example.com,837 Commerce St,West City 5,XX,12588,MFG,CRM-NextGen,2018-04-24
CUST-01111,Customer Account 01111 Inc,South,SMB,AM-046,Net60,2017-09-07,contact01111@customer01111.example.com,9486 Commerce St,South City 19,XX,85245,MFG,Manual-Import,2021-11-17
CUST-01112,Customer Account 01112 Inc,South,SMB,AM-047,Net30,2023-04-11,contact01112@customer01112.example.com,7643 Commerce St,South City 14,XX,41536,RTL,CRM-NextGen,2023-05-13
CUST-01113,Customer Account 01113 Inc,Central,Enterprise,AM-009,Net60,2018-07-31,contact01113@customer01113.example.com,7631 Commerce St,Central City 30,XX,27793,CON,Manual-Import,2024-02-09
CUST-01114,Customer Account 01114 Inc,West,Mid-Market,AM-022,Prepaid,2019-02-08,contact01114@customer01114.example.com,9355 Commerce St,West City 31,XX,63971,RTL,CRM-Legacy,2023-10-14
CUST-01115,Customer Account 01115 Inc,Central,SMB,AM-031,Net45,2022-10-17,contact01115@customer01115.example.com,7979 Commerce St,Central City 19,XX,11753,AGR,CRM-NextGen,2018-12-30
CUST-01116,Customer Account 01116 Inc,West,SMB,AM-048,Net45,2020-08-25,contact01116@customer01116.example.com,8697 Commerce St,West City 9,XX,29884,LOG,CRM-NextGen,2023-10-11
CUST-01117,Customer Account 01117 Inc,South,SMB,AM-037,Net60,2020-02-17,contact01117@customer01117.example.com,4716 Commerce St,South City 15,XX,49606,TEC,Manual-Import,2016-05-17
CUST-01118,Customer Account 01118 Inc,East,SMB,AM-033,Net45,2016-11-24,contact01118@customer01118.example.com,3783 Commerce St,East City 10,XX,28370,AGR,CRM-NextGen,2022-07-08
CUST-01119,Customer Account 01119 Inc,North,Mid-Market,AM-059,Net45,2022-11-29,contact01119@customer01119.example.com,7128 Commerce St,North City 7,XX,99110,MFG,CRM-Legacy,2021-12-27
CUST-01120,Customer Account 01120 Inc,East,SMB,AM-027,Prepaid,2018-04-27,contact01120@customer01120.example.com,8520 Commerce St,East City 9,XX,82528,TEC,CRM-NextGen,2016-12-11
CUST-01121,Customer Account 01121 Inc,Central,Enterprise,AM-017,Prepaid,2018-08-18,contact01121@customer01121.example.com,7650 Commerce St,Central City 30,XX,59526,MFG,CRM-Legacy,2021-01-09
CUST-01122,Customer Account 01122 Inc,East,Mid-Market,AM-035,Net30,2019-12-23,contact01122@customer01122.example.com,1004 Commerce St,East City 26,XX,61011,AGR,CRM-NextGen,2017-05-01
CUST-01123,Customer Account 01123 Inc,South,Enterprise,AM-049,Net60,2019-12-17,contact01123@customer01123.example.com,2652 Commerce St,South City 20,XX,94220,RTL,Manual-Import,2016-09-26
CUST-01124,Customer Account 01124 Inc,West,Enterprise,AM-005,Prepaid,2020-09-16,contact01124@customer01124.example.com,6933 Commerce St,West City 7,XX,92931,AGR,CRM-NextGen,2023-05-20
CUST-01125,Customer Account 01125 Inc,North,Enterprise,AM-018,Prepaid,2019-05-13,contact01125@customer01125.example.com,6488 Commerce St,North City 35,XX,78761,HLC,CRM-NextGen,2016-11-21
CUST-01126,Customer Account 01126 Inc,Central,Mid-Market,AM-059,Prepaid,2018-10-24,contact01126@customer01126.example.com,4124 Commerce St,Central City 35,XX,44141,LOG,CRM-Legacy,2020-01-30
CUST-01127,Customer Account 01127 Inc,East,Mid-Market,AM-019,Prepaid,2017-10-19,contact01127@customer01127.example.com,3554 Commerce St,East City 19,XX,60758,RTL,CRM-Legacy,2021-02-09
CUST-01128,Customer Account 01128 Inc,South,SMB,AM-045,Net30,2022-12-02,contact01128@customer01128.example.com,4952 Commerce St,South City 4,XX,73463,RTL,CRM-Legacy,2020-05-14
CUST-01129,Customer Account 01129 Inc,West,Enterprise,AM-016,Net30,2022-03-14,contact01129@customer01129.example.com,227 Commerce St,West City 14,XX,55705,MFG,Manual-Import,2020-03-06
CUST-01130,Customer Account 01130 Inc,South,SMB,AM-058,Net30,2017-04-21,contact01130@customer01130.example.com,547 Commerce St,South City 21,XX,85271,LOG,CRM-NextGen,2016-06-11
CUST-01131,Customer Account 01131 Inc,West,SMB,AM-038,Net60,2021-10-13,contact01131@customer01131.example.com,4914 Commerce St,West City 6,XX,17195,LOG,CRM-NextGen,2018-08-24
CUST-01132,Customer Account 01132 Inc,South,Enterprise,AM-004,Net30,2019-10-04,contact01132@customer01132.example.com,3644 Commerce St,South City 2,XX,39623,AGR,CRM-Legacy,2023-02-10
CUST-01133,Customer Account 01133 Inc,South,SMB,AM-001,Net45,2024-01-22,contact01133@customer01133.example.com,7908 Commerce St,South City 2,XX,38123,AGR,CRM-Legacy,2024-03-16
CUST-01134,Customer Account 01134 Inc,North,Mid-Market,AM-048,Prepaid,2023-04-08,contact01134@customer01134.example.com,7369 Commerce St,North City 28,XX,44975,HLC,Manual-Import,2017-11-03
CUST-01135,Customer Account 01135 Inc,East,Mid-Market,AM-031,Net60,2018-09-15,contact01135@customer01135.example.com,9887 Commerce St,East City 7,XX,45009,AGR,CRM-NextGen,2021-10-16
CUST-01136,Customer Account 01136 Inc,West,Mid-Market,AM-020,Net60,2017-01-19,contact01136@customer01136.example.com,6970 Commerce St,West City 5,XX,88193,CON,CRM-Legacy,2016-11-22
CUST-01137,Customer Account 01137 Inc,North,Mid-Market,AM-057,Net45,2016-03-18,contact01137@customer01137.example.com,2111 Commerce St,North City 34,XX,63895,HLC,CRM-Legacy,2018-10-25
CUST-01138,Customer Account 01138 Inc,South,SMB,AM-007,Prepaid,2018-12-12,contact01138@customer01138.example.com,2831 Commerce St,South City 33,XX,41535,CON,Manual-Import,2023-03-24
CUST-01139,Customer Account 01139 Inc,South,SMB,AM-037,Net30,2021-09-20,contact01139@customer01139.example.com,2168 Commerce St,South City 19,XX,16870,CON,CRM-NextGen,2021-06-13
CUST-01140,Customer Account 01140 Inc,South,SMB,AM-001,Net60,2018-02-25,contact01140@customer01140.example.com,7193 Commerce St,South City 22,XX,28917,MFG,CRM-Legacy,2016-03-10
CUST-01141,Customer Account 01141 Inc,West,Enterprise,AM-001,Net45,2016-02-29,contact01141@customer01141.example.com,6335 Commerce St,West City 6,XX,82287,TEC,CRM-Legacy,2019-04-15
CUST-01142,Customer Account 01142 Inc,North,SMB,AM-058,Net45,2017-03-16,contact01142@customer01142.example.com,2425 Commerce St,North City 17,XX,79347,TEC,Manual-Import,2018-12-22
CUST-01143,Customer Account 01143 Inc,South,SMB,AM-030,Net30,2021-04-06,contact01143@customer01143.example.com,3886 Commerce St,South City 14,XX,64975,CON,Manual-Import,2018-05-18
CUST-01144,Customer Account 01144 Inc,Central,SMB,AM-050,Prepaid,2018-06-03,contact01144@customer01144.example.com,6975 Commerce St,Central City 31,XX,36230,AGR,Manual-Import,2020-01-12
CUST-01145,Customer Account 01145 Inc,Central,SMB,AM-006,Net30,2019-05-07,contact01145@customer01145.example.com,5218 Commerce St,Central City 9,XX,89139,CON,CRM-Legacy,2019-08-03
CUST-01146,Customer Account 01146 Inc,North,SMB,AM-006,Net45,2018-01-03,contact01146@customer01146.example.com,6869 Commerce St,North City 20,XX,22549,CON,CRM-Legacy,2016-12-11
CUST-01147,Customer Account 01147 Inc,East,Mid-Market,AM-044,Net30,2020-01-21,contact01147@customer01147.example.com,7157 Commerce St,East City 21,XX,31566,LOG,CRM-Legacy,2023-06-25
CUST-01148,Customer Account 01148 Inc,West,Mid-Market,AM-007,Prepaid,2020-03-30,contact01148@customer01148.example.com,2654 Commerce St,West City 36,XX,20619,AGR,Manual-Import,2019-03-05
CUST-01149,Customer Account 01149 Inc,North,Mid-Market,AM-053,Net30,2018-03-24,contact01149@customer01149.example.com,1450 Commerce St,North City 24,XX,56672,HLC,CRM-NextGen,2021-02-10
CUST-01150,Customer Account 01150 Inc,North,SMB,AM-025,Prepaid,2023-11-02,contact01150@customer01150.example.com,707 Commerce St,North City 11,XX,51345,TEC,Manual-Import,2021-12-13
CUST-01151,Customer Account 01151 Inc,West,SMB,AM-010,Prepaid,2020-10-14,contact01151@customer01151.example.com,974 Commerce St,West City 6,XX,76882,LOG,Manual-Import,2019-07-04
CUST-01152,Customer Account 01152 Inc,East,Enterprise,AM-011,Prepaid,2022-06-14,contact01152@customer01152.example.com,606 Commerce St,East City 37,XX,81649,HLC,CRM-NextGen,2016-08-24
CUST-01153,Customer Account 01153 Inc,Central,SMB,AM-006,Prepaid,2019-01-17,contact01153@customer01153.example.com,8966 Commerce St,Central City 17,XX,41507,HLC,Manual-Import,2019-10-28
