goal_id,employee_id,department_id,goal_description,weight,completion_pct,completion_unit,recorded_date
GL-12747,EMP-0530,DEPT-014,Deliver cross-functional project milestone,0.3743,90.7,pct,2024-03-09
GL-12748,EMP-0530,DEPT-014,Complete mandatory compliance training,0.1425,97.9,pct,2024-03-21
GL-12749,EMP-0530,DEPT-014,Drive measurable cost reduction in operational budget,0.4831,96.9,pct,2024-03-14
GL-12750,EMP-0531,DEPT-013,Mentor two junior team members,0.0097,41.1,pct,2024-03-21
GL-12751,EMP-0531,DEPT-013,Complete product certification or professional qualification,0.2394,55.9,pct,2024-03-25
GL-12752,EMP-0531,DEPT-013,Complete leadership development programme,0.1738,42.4,pct,2024-03-12
GL-12753,EMP-0531,DEPT-013,Implement one process automation initiative,0.1254,68.3,pct,2024-03-28
GL-12754,EMP-0531,DEPT-013,Improve quarterly delivery velocity,0.4517,94.3,pct,2024-03-08
GL-12755,EMP-0532,DEPT-015,Implement one process automation initiative,0.019,75.3,pct,2024-03-08
GL-12756,EMP-0532,DEPT-015,Deliver cross-functional project milestone,0.6552,40.9,pct,2024-03-27
GL-12757,EMP-0532,DEPT-015,Improve quarterly delivery velocity,0.063,56.3,pct,2024-03-20
GL-12758,EMP-0532,DEPT-015,Achieve 95-percent-plus stakeholder satisfaction score,0.1368,71.8,pct,2024-03-18
GL-12759,EMP-0532,DEPT-015,Establish weekly reporting cadence for executive team,0.1259,77.6,pct,2024-03-30
GL-12760,EMP-0533,DEPT-015,Achieve 95-percent-plus stakeholder satisfaction score,0.0113,43.8,pct,2024-03-17
GL-12761,EMP-0533,DEPT-015,Deliver cross-functional project milestone,0.3305,92.8,pct,2024-03-31
GL-12762,EMP-0533,DEPT-015,Improve quarterly delivery velocity,0.1768,97.5,pct,2024-03-27
GL-12763,EMP-0533,DEPT-015,Complete product certification or professional qualification,0.1736,66.8,pct,2024-03-10
GL-12764,EMP-0533,DEPT-015,Complete mandatory compliance training,0.3079,99.9,pct,2024-03-09
GL-12765,EMP-0534,DEPT-014,Deliver cross-functional project milestone,0.6588,66.2,pct,2024-03-29
GL-12766,EMP-0534,DEPT-014,Complete product certification or professional qualification,0.2398,95.6,pct,2024-03-27
GL-12767,EMP-0534,DEPT-014,Establish weekly reporting cadence for executive team,0.1014,90.2,pct,2024-03-22
GL-12768,EMP-0535,DEPT-016,Deliver cross-functional project milestone,0.6999,57.5,pct,2024-03-28
GL-12769,EMP-0535,DEPT-016,Reduce process error rate by 10 percent,0.1673,68.6,pct,2024-03-09
GL-12770,EMP-0535,DEPT-016,Implement one process automation initiative,0.1328,60.5,pct,2024-03-25
GL-12771,EMP-0536,DEPT-016,Reduce process error rate by 10 percent,0.0995,77.4,pct,2024-03-28
GL-12772,EMP-0536,DEPT-016,Establish weekly reporting cadence for executive team,0.0896,52.4,pct,2024-03-24
GL-12773,EMP-0536,DEPT-016,Reduce onboarding cycle time for new hires,0.4075,44.7,pct,2024-03-14
GL-12774,EMP-0536,DEPT-016,Complete product certification or professional qualification,0.1305,91.6,pct,2024-03-25
GL-12775,EMP-0536,DEPT-016,Improve quarterly delivery velocity,0.2729,57.5,pct,2024-03-25
GL-12776,EMP-0537,DEPT-014,Complete leadership development programme,0.1158,46.1,pct,2024-03-12
GL-12777,EMP-0537,DEPT-014,Mentor two junior team members,0.2975,60.0,pct,2024-03-26
GL-12778,EMP-0537,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.1372,67.4,pct,2024-03-30
GL-12779,EMP-0537,DEPT-014,Drive measurable cost reduction in operational budget,0.0643,40.7,pct,2024-03-26
GL-12780,EMP-0537,DEPT-014,Deliver cross-functional project milestone,0.3852,77.9,pct,2024-03-11
GL-12781,EMP-0538,DEPT-015,Reduce process error rate by 10 percent,0.0746,68.3,pct,2024-03-10
GL-12782,EMP-0538,DEPT-015,Establish weekly reporting cadence for executive team,0.7387,49.5,pct,2024-03-22
GL-12783,EMP-0538,DEPT-015,Deliver cross-functional project milestone,0.1284,78.8,pct,2024-03-30
GL-12784,EMP-0538,DEPT-015,Mentor two junior team members,0.0582,68.3,pct,2024-03-29
GL-12785,EMP-0539,DEPT-014,Improve quarterly delivery velocity,0.3743,56.7,pct,2024-03-30
GL-12786,EMP-0539,DEPT-014,Complete product certification or professional qualification,0.5881,54.7,pct,2024-03-07
GL-12787,EMP-0539,DEPT-014,Reduce process error rate by 10 percent,0.0375,99.4,pct,2024-03-21
GL-12788,EMP-0540,DEPT-016,Drive measurable cost reduction in operational budget,0.1739,89.2,pct,2024-03-19
GL-12789,EMP-0540,DEPT-016,Implement one process automation initiative,0.4291,78.5,pct,2024-03-26
GL-12790,EMP-0540,DEPT-016,Establish weekly reporting cadence for executive team,0.397,58.0,pct,2024-03-29
GL-12791,EMP-0541,DEPT-015,Reduce onboarding cycle time for new hires,0.0176,44.0,pct,2024-03-26
GL-12792,EMP-0541,DEPT-015,Improve quarterly delivery velocity,0.2938,71.0,pct,2024-03-27
GL-12793,EMP-0541,DEPT-015,Complete mandatory compliance training,0.0003,58.0,pct,2024-03-29
GL-12794,EMP-0541,DEPT-015,Deliver cross-functional project milestone,0.3445,81.7,pct,2024-03-15
GL-12795,EMP-0541,DEPT-015,Establish weekly reporting cadence for executive team,0.3439,67.2,pct,2024-03-22
GL-12796,EMP-0542,DEPT-016,Drive measurable cost reduction in operational budget,0.0159,78.7,pct,2024-03-27
GL-12797,EMP-0542,DEPT-016,Complete product certification or professional qualification,0.4965,50.0,pct,2024-03-17
GL-12798,EMP-0542,DEPT-016,Improve quarterly delivery velocity,0.4444,79.5,pct,2024-03-27
GL-12799,EMP-0542,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.0431,51.1,pct,2024-03-11
GL-12800,EMP-0543,DEPT-013,Complete mandatory compliance training,0.1398,66.3,pct,2024-03-14
GL-12801,EMP-0543,DEPT-013,Mentor two junior team members,0.5046,91.0,pct,2024-03-21
GL-12802,EMP-0543,DEPT-013,Reduce process error rate by 10 percent,0.2563,78.1,pct,2024-03-11
GL-12803,EMP-0543,DEPT-013,Drive measurable cost reduction in operational budget,0.0993,41.9,pct,2024-03-12
GL-12804,EMP-0544,DEPT-013,Establish weekly reporting cadence for executive team,0.6123,88.5,pct,2024-03-29
GL-12805,EMP-0544,DEPT-013,Mentor two junior team members,0.2716,66.1,pct,2024-03-23
GL-12806,EMP-0544,DEPT-013,Reduce process error rate by 10 percent,0.1078,99.9,pct,2024-03-19
GL-12807,EMP-0544,DEPT-013,Achieve 95-percent-plus stakeholder satisfaction score,0.0084,57.0,pct,2024-03-18
GL-12808,EMP-0545,DEPT-013,Establish weekly reporting cadence for executive team,0.1828,70.1,pct,2024-03-19
GL-12809,EMP-0545,DEPT-013,Deliver cross-functional project milestone,0.4411,68.5,pct,2024-03-15
GL-12810,EMP-0545,DEPT-013,Mentor two junior team members,0.0851,84.3,pct,2024-03-21
GL-12811,EMP-0545,DEPT-013,Reduce process error rate by 10 percent,0.2909,65.0,pct,2024-03-09
GL-12812,EMP-0547,DEPT-013,Complete mandatory compliance training,0.261,68.1,pct,2024-03-17
GL-12813,EMP-0547,DEPT-013,Improve quarterly delivery velocity,0.1322,68.8,pct,2024-03-20
GL-12814,EMP-0547,DEPT-013,Reduce process error rate by 10 percent,0.6068,68.3,pct,2024-03-13
GL-12815,EMP-0549,DEPT-016,Complete product certification or professional qualification,0.1663,49.4,pct,2024-03-31
GL-12816,EMP-0549,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.1226,57.3,pct,2024-03-27
GL-12817,EMP-0549,DEPT-016,Mentor two junior team members,0.5461,99.1,pct,2024-03-20
GL-12818,EMP-0549,DEPT-016,Reduce onboarding cycle time for new hires,0.0818,90.1,pct,2024-03-09
GL-12819,EMP-0549,DEPT-016,Drive measurable cost reduction in operational budget,0.0831,91.2,pct,2024-03-25
GL-12820,EMP-0550,DEPT-014,Improve quarterly delivery velocity,0.1632,64.7,pct,2024-03-15
GL-12821,EMP-0550,DEPT-014,Reduce process error rate by 10 percent,0.5622,45.5,pct,2024-03-17
GL-12822,EMP-0550,DEPT-014,Implement one process automation initiative,0.2746,81.2,pct,2024-03-11
GL-12823,EMP-0551,DEPT-014,Complete product certification or professional qualification,0.1348,91.5,pct,2024-03-11
GL-12824,EMP-0551,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.0783,58.5,pct,2024-03-29
GL-12825,EMP-0551,DEPT-014,Reduce process error rate by 10 percent,0.202,43.7,pct,2024-03-27
GL-12826,EMP-0551,DEPT-014,Drive measurable cost reduction in operational budget,0.456,76.4,pct,2024-03-08
GL-12827,EMP-0551,DEPT-014,Mentor two junior team members,0.1289,75.3,pct,2024-03-16
GL-12828,EMP-0552,DEPT-016,Complete mandatory compliance training,0.043,74.0,pct,2024-03-26
GL-12829,EMP-0552,DEPT-016,Implement one process automation initiative,0.1323,86.9,pct,2024-03-08
GL-12830,EMP-0552,DEPT-016,Deliver cross-functional project milestone,0.1354,49.3,pct,2024-03-13
GL-12831,EMP-0552,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.6893,95.9,pct,2024-03-16
GL-12832,EMP-0554,DEPT-013,Achieve 95-percent-plus stakeholder satisfaction score,0.5687,42.3,pct,2024-03-17
GL-12833,EMP-0554,DEPT-013,Drive measurable cost reduction in operational budget,0.0758,83.2,pct,2024-03-23
GL-12834,EMP-0554,DEPT-013,Improve quarterly delivery velocity,0.1147,59.5,pct,2024-03-22
GL-12835,EMP-0554,DEPT-013,Complete leadership development programme,0.2408,88.1,pct,2024-03-21
GL-12836,EMP-0555,DEPT-013,Complete product certification or professional qualification,0.3601,51.1,pct,2024-03-18
GL-12837,EMP-0555,DEPT-013,Deliver cross-functional project milestone,0.2917,46.4,pct,2024-03-13
GL-12838,EMP-0555,DEPT-013,Drive measurable cost reduction in operational budget,0.3483,82.0,pct,2024-03-20
GL-12839,EMP-0556,DEPT-014,Drive measurable cost reduction in operational budget,0.0781,40.1,pct,2024-03-11
GL-12840,EMP-0556,DEPT-014,Complete mandatory compliance training,0.6973,83.8,pct,2024-03-22
GL-12841,EMP-0556,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.0553,54.3,pct,2024-03-28
GL-12842,EMP-0556,DEPT-014,Complete product certification or professional qualification,0.1694,96.2,pct,2024-03-07
GL-12843,EMP-0557,DEPT-014,Reduce process error rate by 10 percent,0.0269,72.5,pct,2024-03-12
GL-12844,EMP-0557,DEPT-014,Establish weekly reporting cadence for executive team,0.2905,68.6,pct,2024-03-29
GL-12845,EMP-0557,DEPT-014,Deliver cross-functional project milestone,0.2351,44.7,pct,2024-03-22
GL-12846,EMP-0557,DEPT-014,Complete leadership development programme,0.2269,92.1,pct,2024-03-07
GL-12847,EMP-0557,DEPT-014,Mentor two junior team members,0.2206,52.6,pct,2024-03-19
GL-12848,EMP-0558,DEPT-014,Implement one process automation initiative,0.0019,55.8,pct,2024-03-28
GL-12849,EMP-0558,DEPT-014,Reduce onboarding cycle time for new hires,0.1726,83.4,pct,2024-03-24
GL-12850,EMP-0558,DEPT-014,Complete mandatory compliance training,0.2809,53.0,pct,2024-03-16
GL-12851,EMP-0558,DEPT-014,Mentor two junior team members,0.4729,61.2,pct,2024-03-29
GL-12852,EMP-0558,DEPT-014,Drive measurable cost reduction in operational budget,0.0717,89.1,pct,2024-03-21
GL-12853,EMP-0559,DEPT-016,Reduce onboarding cycle time for new hires,0.2427,72.8,pct,2024-03-13
GL-12854,EMP-0559,DEPT-016,Complete product certification or professional qualification,0.3859,78.0,pct,2024-03-17
GL-12855,EMP-0559,DEPT-016,Mentor two junior team members,0.3714,71.1,pct,2024-03-27
GL-12856,EMP-0560,DEPT-013,Reduce onboarding cycle time for new hires,0.4988,91.0,pct,2024-03-09
GL-12857,EMP-0560,DEPT-013,Improve quarterly delivery velocity,0.0994,45.3,pct,2024-03-08
GL-12858,EMP-0560,DEPT-013,Reduce process error rate by 10 percent,0.0994,44.5,pct,2024-03-21
GL-12859,EMP-0560,DEPT-013,Deliver cross-functional project milestone,0.3024,44.1,pct,2024-03-16
GL-12860,EMP-0561,DEPT-013,Reduce onboarding cycle time for new hires,0.0312,40.9,pct,2024-03-21
GL-12861,EMP-0561,DEPT-013,Implement one process automation initiative,0.3624,82.2,pct,2024-03-22
GL-12862,EMP-0561,DEPT-013,Mentor two junior team members,0.6064,51.2,pct,2024-03-23
GL-12863,EMP-0562,DEPT-015,Achieve 95-percent-plus stakeholder satisfaction score,0.0101,45.2,pct,2024-03-27
GL-12864,EMP-0562,DEPT-015,Mentor two junior team members,0.407,95.2,pct,2024-03-28
GL-12865,EMP-0562,DEPT-015,Implement one process automation initiative,0.1569,46.8,pct,2024-03-24
GL-12866,EMP-0562,DEPT-015,Reduce onboarding cycle time for new hires,0.4261,82.7,pct,2024-03-23
GL-12867,EMP-0563,DEPT-014,Improve quarterly delivery velocity,0.04,74.2,pct,2024-03-30
GL-12868,EMP-0563,DEPT-014,Deliver cross-functional project milestone,0.2575,45.1,pct,2024-03-18
GL-12869,EMP-0563,DEPT-014,Reduce onboarding cycle time for new hires,0.5921,67.4,pct,2024-03-15
GL-12870,EMP-0563,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.1103,94.2,pct,2024-03-26
GL-12871,EMP-0564,DEPT-015,Reduce onboarding cycle time for new hires,0.2088,51.7,pct,2024-03-07
GL-12872,EMP-0564,DEPT-015,Mentor two junior team members,0.4744,56.3,pct,2024-03-13
GL-12873,EMP-0564,DEPT-015,Establish weekly reporting cadence for executive team,0.1631,76.6,pct,2024-03-30
GL-12874,EMP-0564,DEPT-015,Complete leadership development programme,0.0531,80.6,pct,2024-03-23
GL-12875,EMP-0564,DEPT-015,Drive measurable cost reduction in operational budget,0.1006,87.2,pct,2024-03-08
GL-12876,EMP-0565,DEPT-013,Reduce process error rate by 10 percent,0.2404,78.0,pct,2024-03-17
GL-12877,EMP-0565,DEPT-013,Achieve 95-percent-plus stakeholder satisfaction score,0.1138,85.9,pct,2024-03-12
GL-12878,EMP-0565,DEPT-013,Deliver cross-functional project milestone,0.3964,91.3,pct,2024-03-12
GL-12879,EMP-0565,DEPT-013,Establish weekly reporting cadence for executive team,0.2494,73.3,pct,2024-03-11
GL-12880,EMP-0566,DEPT-016,Complete mandatory compliance training,0.4272,50.7,pct,2024-03-19
GL-12881,EMP-0566,DEPT-016,Establish weekly reporting cadence for executive team,0.2971,86.0,pct,2024-03-09
GL-12882,EMP-0566,DEPT-016,Complete product certification or professional qualification,0.0024,74.5,pct,2024-03-21
GL-12883,EMP-0566,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.0002,42.5,pct,2024-03-28
GL-12884,EMP-0566,DEPT-016,Implement one process automation initiative,0.2731,65.2,pct,2024-03-17
GL-12885,EMP-0567,DEPT-014,Complete leadership development programme,0.316,52.2,pct,2024-03-26
GL-12886,EMP-0567,DEPT-014,Reduce onboarding cycle time for new hires,0.4686,48.9,pct,2024-03-18
GL-12887,EMP-0567,DEPT-014,Implement one process automation initiative,0.0361,57.8,pct,2024-03-29
GL-12888,EMP-0567,DEPT-014,Complete mandatory compliance training,0.1465,44.7,pct,2024-03-07
GL-12889,EMP-0567,DEPT-014,Improve quarterly delivery velocity,0.0328,97.5,pct,2024-03-26
GL-12890,EMP-0568,DEPT-013,Reduce onboarding cycle time for new hires,0.5714,96.4,pct,2024-03-17
GL-12891,EMP-0568,DEPT-013,Establish weekly reporting cadence for executive team,0.1609,56.5,pct,2024-03-27
GL-12892,EMP-0568,DEPT-013,Complete mandatory compliance training,0.2677,82.3,pct,2024-03-17
GL-12893,EMP-0569,DEPT-016,Complete leadership development programme,0.1466,82.4,pct,2024-03-09
GL-12894,EMP-0569,DEPT-016,Reduce onboarding cycle time for new hires,0.1703,81.1,pct,2024-03-23
GL-12895,EMP-0569,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.1725,78.2,pct,2024-03-28
GL-12896,EMP-0569,DEPT-016,Deliver cross-functional project milestone,0.4307,97.9,pct,2024-03-20
GL-12897,EMP-0569,DEPT-016,Complete product certification or professional qualification,0.08,70.4,pct,2024-03-28
GL-12898,EMP-0570,DEPT-016,Complete leadership development programme,0.2608,59.5,pct,2024-03-22
GL-12899,EMP-0570,DEPT-016,Complete product certification or professional qualification,0.2624,44.3,pct,2024-03-19
GL-12900,EMP-0570,DEPT-016,Mentor two junior team members,0.3134,44.6,pct,2024-03-26
GL-12901,EMP-0570,DEPT-016,Drive measurable cost reduction in operational budget,0.1634,64.7,pct,2024-03-16
GL-12902,EMP-0571,DEPT-013,Drive measurable cost reduction in operational budget,0.2559,73.5,pct,2024-03-20
GL-12903,EMP-0571,DEPT-013,Implement one process automation initiative,0.3127,69.4,pct,2024-03-07
GL-12904,EMP-0571,DEPT-013,Reduce onboarding cycle time for new hires,0.4314,97.5,pct,2024-03-30
GL-12905,EMP-0572,DEPT-016,Reduce process error rate by 10 percent,0.4078,58.4,pct,2024-03-13
GL-12906,EMP-0572,DEPT-016,Achieve 95-percent-plus stakeholder satisfaction score,0.2513,59.8,pct,2024-03-10
GL-12907,EMP-0572,DEPT-016,Complete leadership development programme,0.1063,51.9,pct,2024-03-19
GL-12908,EMP-0572,DEPT-016,Establish weekly reporting cadence for executive team,0.0095,66.3,pct,2024-03-26
GL-12909,EMP-0572,DEPT-016,Mentor two junior team members,0.2251,57.5,pct,2024-03-24
GL-12910,EMP-0573,DEPT-015,Complete product certification or professional qualification,0.7255,93.2,pct,2024-03-31
GL-12911,EMP-0573,DEPT-015,Reduce onboarding cycle time for new hires,0.0266,72.5,pct,2024-03-14
GL-12912,EMP-0573,DEPT-015,Deliver cross-functional project milestone,0.0097,96.6,pct,2024-03-29
GL-12913,EMP-0573,DEPT-015,Complete mandatory compliance training,0.0909,85.0,pct,2024-03-31
GL-12914,EMP-0573,DEPT-015,Complete leadership development programme,0.1473,78.2,pct,2024-03-08
GL-12915,EMP-0574,DEPT-013,Reduce process error rate by 10 percent,0.0581,64.9,pct,2024-03-22
GL-12916,EMP-0574,DEPT-013,Implement one process automation initiative,0.179,66.6,pct,2024-03-14
GL-12917,EMP-0574,DEPT-013,Complete product certification or professional qualification,0.1902,63.6,pct,2024-03-29
GL-12918,EMP-0574,DEPT-013,Reduce onboarding cycle time for new hires,0.5727,46.1,pct,2024-03-30
GL-12919,EMP-0575,DEPT-016,Deliver cross-functional project milestone,0.2591,40.6,pct,2024-03-31
GL-12920,EMP-0575,DEPT-016,Reduce process error rate by 10 percent,0.0287,73.0,pct,2024-03-11
GL-12921,EMP-0575,DEPT-016,Improve quarterly delivery velocity,0.0358,49.8,pct,2024-03-31
GL-12922,EMP-0575,DEPT-016,Mentor two junior team members,0.556,61.4,pct,2024-03-21
GL-12923,EMP-0575,DEPT-016,Complete product certification or professional qualification,0.1205,63.1,pct,2024-03-28
GL-12924,EMP-0576,DEPT-014,Improve quarterly delivery velocity,0.1009,68.0,pct,2024-03-28
GL-12925,EMP-0576,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.6754,54.5,pct,2024-03-25
GL-12926,EMP-0576,DEPT-014,Establish weekly reporting cadence for executive team,0.2237,83.5,pct,2024-03-24
GL-12927,EMP-0577,DEPT-015,Mentor two junior team members,0.3653,53.0,pct,2024-03-08
GL-12928,EMP-0577,DEPT-015,Improve quarterly delivery velocity,0.1391,99.9,pct,2024-03-25
GL-12929,EMP-0577,DEPT-015,Complete mandatory compliance training,0.1314,98.8,pct,2024-03-25
GL-12930,EMP-0577,DEPT-015,Implement one process automation initiative,0.3121,68.9,pct,2024-03-16
GL-12931,EMP-0577,DEPT-015,Reduce onboarding cycle time for new hires,0.052,73.9,pct,2024-03-20
GL-12932,EMP-0578,DEPT-014,Improve quarterly delivery velocity,0.2706,46.8,pct,2024-03-11
GL-12933,EMP-0578,DEPT-014,Mentor two junior team members,0.1922,80.2,pct,2024-03-15
GL-12934,EMP-0578,DEPT-014,Achieve 95-percent-plus stakeholder satisfaction score,0.1208,78.1,pct,2024-03-25
GL-12935,EMP-0578,DEPT-014,Complete mandatory compliance training,0.4164,66.1,pct,2024-03-23
GL-12936,EMP-0579,DEPT-015,Deliver cross-functional project milestone,0.0803,62.6,pct,2024-03-11
GL-12937,EMP-0579,DEPT-015,Reduce onboarding cycle time for new hires,0.1286,93.0,pct,2024-03-20
GL-12938,EMP-0579,DEPT-015,Mentor two junior team members,0.2037,51.1,pct,2024-03-13
GL-12939,EMP-0579,DEPT-015,Drive measurable cost reduction in operational budget,0.508,50.6,pct,2024-03-24
GL-12940,EMP-0579,DEPT-015,Complete mandatory compliance training,0.0794,88.0,pct,2024-03-15
GL-12941,EMP-0580,DEPT-014,Complete leadership development programme,0.1408,81.6,pct,2024-03-14
